Date,Close
1999-06-01,4143.75
1999-06-02,4163.96
1999-06-03,4138.84
1999-06-04,4248.42
1999-06-07,4305.38
1999-06-08,4235.65
1999-06-09,4283.179999999999
1999-06-10,4229.709999999999
1999-06-11,4179.530000000001
1999-06-14,4123.84
1999-06-15,4149.84
1999-06-16,4289.44
1999-06-17,4327.43
1999-06-18,4351.33
1999-06-21,4428.72
1999-06-22,4363.47
1999-06-23,4378.22
1999-06-24,4312.929999999999
1999-06-25,4311.07
1999-06-28,4382.4
1999-06-29,4447.64
1999-06-30,4516.51
1999-07-01,4541.5599999999995
1999-07-02,4588.75
1999-07-06,4581.45
1999-07-07,4591.589999999999
1999-07-08,4621.030000000001
1999-07-09,4654.33
1999-07-12,4648.84
1999-07-13,4629.9
1999-07-14,4677.76
1999-07-15,4714.79
1999-07-16,4748.52
1999-07-19,4699.31
1999-07-20,4562.83
1999-07-21,4595.69
1999-07-22,4496.9
1999-07-23,4497.72
1999-07-26,4409.82
1999-07-27,4488.65
1999-07-28,4517.85
1999-07-29,4422.62
1999-07-30,4411.98
1999-08-02,4394.31
1999-08-03,4346.45
1999-08-04,4275.03
1999-08-05,4309.29
1999-08-06,4276.3
1999-08-09,4242.67
1999-08-10,4194.36
1999-08-11,4295.099999999999
1999-08-12,4276.469999999999
1999-08-13,4399.54
1999-08-16,4409.87
1999-08-17,4451.39
1999-08-18,4423.67
1999-08-19,4377.789999999999
1999-08-20,4419.32
1999-08-23,4517.04
1999-08-24,4552.99
1999-08-25,4625.249999999999
1999-08-26,4572.65
1999-08-27,4539.62
1999-08-30,4464.07
1999-08-31,4487.59
1999-09-01,4512.86
1999-09-02,4480.7699999999995
1999-09-03,4636.320000000001
1999-09-07,4625.95
1999-09-08,4588.789999999999
1999-09-09,4637.450000000001
1999-09-10,4679.91
1999-09-13,4628.549999999999
1999-09-14,4642.82
1999-09-15,4568.47
1999-09-16,4555.45
1999-09-17,4639.49
1999-09-20,4654.88
1999-09-21,4555.18
1999-09-22,4596.2
1999-09-23,4450.45
1999-09-24,4434.86
1999-09-27,4466.92
1999-09-28,4456.94
1999-09-29,4420.16
1999-09-30,4456.17
1999-10-01,4443.19
1999-10-04,4527.179999999999
1999-10-05,4527.030000000001
1999-10-06,4612.370000000001
1999-10-07,4606.45
1999-10-08,4650.3
1999-10-11,4681.349999999999
1999-10-12,4610.15
1999-10-13,4506.139999999999
1999-10-14,4509.570000000001
1999-10-15,4393.94
1999-10-18,4352.18
1999-10-19,4360.43
1999-10-20,4491.5
1999-10-21,4499.83
1999-10-22,4536.86
1999-10-25,4527.34
1999-10-26,4509.17
1999-10-27,4516.0
1999-10-28,4640.47
1999-10-29,4758.0
1999-11-01,4753.59
1999-11-02,4761.76
1999-11-03,4821.900000000001
1999-11-04,4858.49
1999-11-05,4914.93
1999-11-08,4966.049999999999
1999-11-09,4936.599999999999
1999-11-10,4978.14
1999-11-11,5026.24
1999-11-12,5066.9
1999-11-15,5066.900000000001
1999-11-16,5172.47
1999-11-17,5137.17
1999-11-18,5234.09
1999-11-19,5252.52
1999-11-22,5274.27
1999-11-23,5201.96
1999-11-24,5293.51
1999-11-26,5323.37
1999-11-29,5286.15
1999-11-30,5179.15
1999-12-01,5205.1
1999-12-02,5322.259999999999
1999-12-03,5418.51
1999-12-06,5435.09
1999-12-07,5461.79
1999-12-08,5458.8
1999-12-09,5467.179999999999
1999-12-10,5503.99
1999-12-13,5543.77
1999-12-14,5437.58
1999-12-15,5496.599999999999
1999-12-16,5599.1
1999-12-17,5640.3
1999-12-20,5669.15
1999-12-21,5820.37
1999-12-22,5851.37
1999-12-23,5910.21
1999-12-27,5916.94
1999-12-28,5918.25
1999-12-29,6001.93
1999-12-30,5997.93
1999-12-31,6043.3099999999995
2000-01-03,6082.79
2000-01-04,5779.490000000001
2000-01-05,5758.48
2000-01-06,5605.92
2000-01-07,5812.400000000001
2000-01-10,6009.160000000001
2000-01-11,5852.36
2000-01-12,5772.31
2000-01-13,5908.08
2000-01-14,6036.9800000000005
2000-01-18,6099.410000000001
2000-01-19,6127.210000000001
2000-01-20,6162.36
2000-01-21,6210.699999999999
2000-01-24,6020.5599999999995
2000-01-25,6099.03
2000-01-26,5995.04
2000-01-27,5955.139999999999
2000-01-28,5751.85
2000-01-31,5831.039999999999
2000-02-01,5965.01
2000-02-02,5992.97
2000-02-03,6157.58
2000-02-04,6194.030000000001
2000-02-07,6278.400000000001
2000-02-08,6406.71
2000-02-09,6310.95
2000-02-10,6444.67
2000-02-11,6319.67
2000-02-14,6348.43
2000-02-15,6363.06
2000-02-16,6363.08
2000-02-17,6495.6
2000-02-18,6303.51
2000-02-22,6275.24
2000-02-23,6460.93
2000-02-24,6525.12
2000-02-25,6480.599999999999
2000-02-28,6483.580000000001
2000-02-29,6640.82
2000-03-01,6751.620000000001
2000-03-02,6720.31
2000-03-03,6921.84
2000-03-06,6897.77
2000-03-07,6798.93
2000-03-08,6858.64
2000-03-09,7054.599999999999
2000-03-10,7047.5
2000-03-13,6881.0
2000-03-14,6638.77
2000-03-15,6533.63
2000-03-16,6750.1
2000-03-17,6837.370000000001
2000-03-20,6615.83
2000-03-21,6758.34
2000-03-22,6936.58
2000-03-23,7041.749999999999
2000-03-24,7064.5
2000-03-27,7056.07
2000-03-28,6900.660000000001
2000-03-29,6696.1900000000005
2000-03-30,6477.38
2000-03-31,6610.5
2000-04-03,6245.6900000000005
2000-04-04,6149.740000000001
2000-04-05,6174.63
2000-04-06,6301.400000000001
2000-04-07,6505.789999999999
2000-04-10,6211.32
2000-04-11,6066.62
2000-04-12,5730.24
2000-04-13,5606.51
2000-04-14,5131.570000000001
2000-04-17,5399.860000000001
2000-04-18,5721.27
2000-04-19,5620.110000000001
2000-04-20,5560.26
2000-04-24,5380.88
2000-04-25,5677.7
2000-04-26,5575.32
2000-04-27,5733.530000000001
2000-04-28,5819.34
2000-05-01,5945.26
2000-05-02,5737.09
2000-05-03,5617.97
2000-05-04,5631.719999999999
2000-05-05,5762.290000000001
2000-05-08,5593.63
2000-05-09,5488.01
2000-05-10,5242.0599999999995
2000-05-11,5396.78
2000-05-12,5440.96
2000-05-15,5557.820000000001
2000-05-16,5689.59
2000-05-17,5592.42
2000-05-18,5466.87
2000-05-19,5277.05
2000-05-22,5236.6
2000-05-23,4997.42
2000-05-24,5131.4
2000-05-25,5043.04
2000-05-26,5040.5
2000-05-30,5358.63
2000-05-31,5297.6900000000005
2000-06-01,5523.78
2000-06-02,5803.67
2000-06-05,5802.6900000000005
2000-06-06,5725.86
2000-06-07,5827.16
2000-06-08,5801.7699999999995
2000-06-09,5854.85
2000-06-12,5722.42
2000-06-13,5834.25
2000-06-14,5777.62
2000-06-15,5836.719999999999
2000-06-16,5838.76
2000-06-19,5998.62
2000-06-20,6015.0
2000-06-21,6070.75
2000-06-22,5904.030000000001
2000-06-23,5797.23
2000-06-26,5883.79
2000-06-27,5817.59
2000-06-28,5916.15
2000-06-29,5832.2
2000-06-30,5937.9400000000005
2000-07-03,5985.509999999999
2000-07-05,5827.58
2000-07-06,5940.5599999999995
2000-07-07,6030.320000000001
2000-07-10,5986.74
2000-07-11,5967.04
2000-07-12,6132.76
2000-07-13,6213.46
2000-07-14,6298.79
2000-07-17,6330.34
2000-07-18,6207.19
2000-07-19,6065.45
2000-07-20,6214.88
2000-07-21,6097.339999999999
2000-07-24,5960.110000000001
2000-07-25,6018.37
2000-07-26,5953.949999999999
2000-07-27,5793.46
2000-07-28,5573.110000000001
2000-07-31,5698.46
2000-08-01,5621.389999999999
2000-08-02,5597.38
2000-08-03,5711.89
2000-08-04,5753.92
2000-08-07,5852.179999999999
2000-08-08,5840.070000000001
2000-08-09,5833.87
2000-08-10,5721.889999999999
2000-08-11,5771.58
2000-08-14,5855.73
2000-08-15,5846.02
2000-08-16,5853.789999999999
2000-08-17,5953.4
2000-08-18,5937.570000000001
2000-08-21,5969.08
2000-08-22,5973.8
2000-08-23,6034.860000000001
2000-08-24,6084.89
2000-08-25,6074.24
2000-08-28,6111.16
2000-08-29,6121.64
2000-08-30,6138.7300000000005
2000-08-31,6261.920000000001
2000-09-01,6297.01
2000-09-05,6189.280000000001
2000-09-06,6041.91
2000-09-07,6143.68
2000-09-08,6008.61
2000-09-11,5919.23
2000-09-12,5863.93
2000-09-13,5912.8
2000-09-14,5933.94
2000-09-15,5831.92
2000-09-18,5687.71
2000-09-19,5848.85
2000-09-20,5870.21
2000-09-21,5792.28
2000-09-22,5771.3
2000-09-25,5695.63
2000-09-26,5626.209999999999
2000-09-27,5591.0
2000-09-28,5760.35
2000-09-29,5630.7
2000-10-02,5516.8
2000-10-03,5386.96
2000-10-04,5464.91
2000-10-05,5411.05
2000-10-06,5261.02
2000-10-09,5247.12
2000-10-10,5109.19
2000-10-11,5007.82
2000-10-12,4867.43
2000-10-13,5171.330000000001
2000-10-16,5146.65
2000-10-17,5034.81
2000-10-18,4979.900000000001
2000-10-19,5288.66
2000-10-20,5367.5199999999995
2000-10-23,5354.43
2000-10-24,5305.79
2000-10-25,5069.68
2000-10-26,5116.38
2000-10-27,5137.790000000001
2000-10-30,5072.780000000001
2000-10-31,5296.710000000001
2000-11-01,5249.79
2000-11-02,5364.31
2000-11-03,5386.02
2000-11-06,5352.36
2000-11-07,5353.67
2000-11-08,5141.66
2000-11-09,5095.82
2000-11-10,4875.869999999999
2000-11-13,4794.53
2000-11-14,5008.13
2000-11-15,5047.089999999999
2000-11-16,4885.84
2000-11-17,4877.5199999999995
2000-11-20,4688.5
2000-11-21,4685.589999999999
2000-11-22,4535.599999999999
2000-11-24,4718.0199999999995
2000-11-27,4701.16
2000-11-28,4530.09
2000-11-29,4503.46
2000-11-30,4358.82
2000-12-01,4417.36
2000-12-04,4391.110000000001
2000-12-05,4737.51
2000-12-06,4611.5
2000-12-07,4557.31
2000-12-08,4766.389999999999
2000-12-11,4882.530000000001
2000-12-12,4780.71
2000-12-13,4652.67
2000-12-14,4531.26
2000-12-15,4423.45
2000-12-18,4410.51
2000-12-19,4276.09
2000-12-20,4041.3200000000006
2000-12-21,4062.0099999999993
2000-12-22,4285.96
2000-12-26,4275.34
2000-12-27,4347.57
2000-12-28,4386.01
2000-12-29,4274.33
2001-01-02,4037.62
2001-01-03,4448.64
2001-01-04,4377.37
2001-01-05,4169.14
2001-01-08,4153.42
2001-01-09,4206.05
2001-01-10,4312.9
2001-01-11,4451.25
2001-01-12,4430.8
2001-01-16,4438.4800000000005
2001-01-17,4505.71
2001-01-18,4611.09
2001-01-19,4601.01
2001-01-22,4590.959999999999
2001-01-23,4702.85
2001-01-24,4725.7
2001-01-25,4610.79
2001-01-26,4634.93
2001-01-29,4710.42
2001-01-30,4723.74
2001-01-31,4647.08
2001-02-01,4665.2
2001-02-02,4511.47
2001-02-05,4498.26
2001-02-06,4522.51
2001-02-07,4455.79
2001-02-08,4397.4800000000005
2001-02-09,4282.78
2001-02-12,4325.32
2001-02-13,4249.089999999999
2001-02-14,4310.81
2001-02-15,4388.37
2001-02-16,4226.19
2001-02-20,4088.43
2001-02-21,4007.7200000000003
2001-02-22,3975.04
2001-02-23,3985.8199999999997
2001-02-26,4064.46
2001-02-27,3944.51
2001-02-28,3866.14
2001-03-01,3897.9
2001-03-02,3828.6900000000005
2001-03-05,3860.12
2001-03-06,3939.3599999999997
2001-03-07,3970.6500000000005
2001-03-08,3914.96
2001-03-09,3759.8500000000004
2001-03-12,3561.94
2001-03-13,3674.7
2001-03-14,3592.4900000000002
2001-03-15,3566.43
2001-03-16,3483.2400000000002
2001-03-19,3573.2599999999998
2001-03-20,3444.54
2001-03-21,3388.1099999999997
2001-03-22,3448.08
2001-03-23,3511.78
2001-03-26,3518.5600000000004
2001-03-27,3607.28
2001-03-28,3449.62
2001-03-29,3410.05
2001-03-30,3451.12
2001-04-02,3368.6000000000004
2001-04-03,3206.42
2001-04-04,3167.79
2001-04-05,3381.17
2001-04-06,3283.45
2001-04-09,3324.9700000000003
2001-04-10,3472.25
2001-04-11,3514.09
2001-04-12,3599.9500000000003
2001-04-16,3540.15
2001-04-17,3570.6099999999997
2001-04-18,3784.1100000000006
2001-04-19,3908.23
2001-04-20,3873.1
2001-04-23,3744.7500000000005
2001-04-24,3688.43
2001-04-25,3761.29
2001-04-26,3746.96
2001-04-27,3812.7
2001-04-30,3851.02
2001-05-01,3925.1499999999996
2001-05-02,3979.6699999999996
2001-05-03,3880.43
2001-05-04,3951.03
2001-05-07,3926.72
2001-05-08,3951.7400000000002
2001-05-09,3902.35
2001-05-10,3874.62
2001-05-11,3840.46
2001-05-14,3817.48
2001-05-15,3824.65
2001-05-16,3948.6400000000003
2001-05-17,3986.9300000000003
2001-05-18,3997.12
2001-05-21,4134.33
2001-05-22,4140.46
2001-05-23,4039.89
2001-05-24,4085.59
2001-05-25,4037.54
2001-05-29,3945.84
2001-05-30,3826.54
2001-05-31,3862.8099999999995
2001-06-01,3911.83
2001-06-04,3930.36
2001-06-05,4033.7099999999996
2001-06-06,4000.34
2001-06-07,4055.73
2001-06-08,3991.7
2001-06-11,3932.1
2001-06-12,3932.7299999999996
2001-06-13,3868.3799999999997
2001-06-14,3759.3199999999997
2001-06-15,3737.92
2001-06-18,3687.59
2001-06-19,3693.97
2001-06-20,3750.2400000000002
2001-06-21,3793.6200000000003
2001-06-22,3748.8399999999997
2001-06-25,3753.66
2001-06-26,3772.2000000000003
2001-06-27,3781.3899999999994
2001-06-28,3854.6499999999996
2001-06-29,3897.56
2001-07-02,3883.8299999999995
2001-07-03,3872.08
2001-07-05,3792.0800000000004
2001-07-06,3678.01
2001-07-09,3711.47
2001-07-10,3622.45
2001-07-11,3628.05
2001-07-12,3772.92
2001-07-13,3791.1800000000003
2001-07-16,3715.37
2001-07-17,3772.3300000000004
2001-07-18,3707.5
2001-07-19,3749.1499999999996
2001-07-20,3728.1499999999996
2001-07-23,3662.29
2001-07-24,3605.1500000000005
2001-07-25,3651.8
2001-07-26,3710.9600000000005
2001-07-27,3719.8999999999996
2001-07-30,3707.0699999999997
2001-07-31,3723.1400000000003
2001-08-01,3773.55
2001-08-02,3797.12
2001-08-03,3767.83
2001-08-06,3715.7
2001-08-07,3712.52
2001-08-08,3622.5099999999998
2001-08-09,3620.92
2001-08-10,3622.15
2001-08-13,3651.14
2001-08-14,3631.4500000000003
2001-08-15,3575.8599999999997
2001-08-16,3593.66
2001-08-17,3504.63
2001-08-20,3531.63
2001-08-21,3460.8
2001-08-22,3502.4999999999995
2001-08-23,3478.48
2001-08-24,3582.54
2001-08-27,3570.5499999999997
2001-08-28,3500.6899999999996
2001-08-29,3465.07
2001-08-30,3388.77
2001-08-31,3407.57
2001-09-04,3370.6800000000003
2001-09-05,3353.26
2001-09-06,3265.43
2001-09-07,3218.67
2001-09-10,3228.65
2001-09-17,3035.99
2001-09-18,2999.4799999999996
2001-09-19,2947.1
2001-09-20,2843.1200000000003
2001-09-21,2767.8799999999997
2001-09-24,2896.6400000000003
2001-09-25,2910.0899999999997
2001-09-26,2860.87
2001-09-27,2872.28
2001-09-28,2944.6099999999997
2001-10-01,2916.61
2001-10-02,2945.45
2001-10-03,3066.3100000000004
2001-10-04,3083.98
2001-10-05,3091.6500000000005
2001-10-08,3080.57
2001-10-09,3035.62
2001-10-10,3128.91
2001-10-11,3229.94
2001-10-12,3223.6400000000003
2001-10-15,3216.38
2001-10-16,3254.1399999999994
2001-10-17,3147.92
2001-10-18,3142.39
2001-10-19,3170.49
2001-10-22,3228.48
2001-10-23,3216.59
2001-10-24,3244.39
2001-10-25,3311.52
2001-10-26,3312.22
2001-10-29,3207.2299999999996
2001-10-30,3150.0299999999997
2001-10-31,3178.15
2001-11-01,3265.2799999999997
2001-11-02,3266.0000000000005
2001-11-05,3334.0299999999997
2001-11-06,3396.7199999999993
2001-11-07,3394.13
2001-11-08,3385.37
2001-11-09,3386.89
2001-11-12,3398.94
2001-11-13,3479.54
2001-11-14,3497.2200000000003
2001-11-15,3492.2
2001-11-16,3488.54
2001-11-19,3543.19
2001-11-20,3477.07
2001-11-21,3464.39
2001-11-23,3511.96
2001-11-26,3559.87
2001-11-27,3546.1800000000003
2001-11-28,3470.1899999999996
2001-11-29,3536.79
2001-11-30,3530.8099999999995
2001-12-03,3491.83
2001-12-04,3575.74
2001-12-05,3696.6099999999997
2001-12-06,3703.6
2001-12-07,3660.7799999999997
2001-12-10,3606.23
2001-12-11,3613.46
2001-12-12,3623.7599999999998
2001-12-13,3534.5600000000004
2001-12-14,3547.55
2001-12-17,3601.75
2001-12-18,3633.17
2001-12-19,3614.52
2001-12-20,3532.55
2001-12-21,3574.7400000000002
2001-12-24,3574.94
2001-12-26,3600.2599999999998
2001-12-27,3626.17
2001-12-28,3641.8999999999996
2001-12-31,3586.98
2002-01-02,3621.11
2002-01-03,3705.05
2002-01-04,3731.1900000000005
2002-01-07,3695.1699999999996
2002-01-08,3714.35
2002-01-09,3694.7700000000004
2002-01-10,3699.1
2002-01-11,3658.0
2002-01-14,3612.16
2002-01-15,3632.1000000000004
2002-01-16,3548.4300000000003
2002-01-17,3607.0899999999997
2002-01-18,3532.29
2002-01-22,3471.27
2002-01-23,3528.01
2002-01-24,3554.46
2002-01-25,3550.33
2002-01-28,3558.25
2002-01-29,3467.61
2002-01-30,3506.7300000000005
2002-01-31,3547.33
2002-02-01,3513.48
2002-02-04,3420.0600000000004
2002-02-05,3397.36
2002-02-06,3358.63
2002-02-07,3320.68
2002-02-08,3381.7700000000004
2002-02-11,3429.9200000000005
2002-02-12,3413.7200000000003
2002-02-13,3454.0
2002-02-14,3430.6
2002-02-15,3378.63
2002-02-19,3293.93
2002-02-20,3340.8
2002-02-21,3255.63
2002-02-22,3279.4500000000003
2002-02-25,3347.5000000000005
2002-02-26,3347.5299999999997
2002-02-27,3334.3800000000006
2002-02-28,3307.5800000000004
2002-03-01,3412.86
2002-03-04,3501.16
2002-03-05,3500.0200000000004
2002-03-06,3547.9700000000003
2002-03-07,3534.09
2002-03-08,3593.83
2002-03-11,3598.5
2002-03-12,3561.6
2002-03-13,3511.5699999999997
2002-03-14,3504.9400000000005
2002-03-15,3533.58
2002-03-18,3545.41
2002-03-19,3555.89
2002-03-20,3483.7599999999998
2002-03-21,3527.86
2002-03-22,3502.48
2002-03-25,3440.7499999999995
2002-03-26,3464.3199999999997
2002-03-27,3477.18
2002-03-28,3499.2
2002-04-01,3513.66
2002-04-02,3441.6499999999996
2002-04-03,3406.35
2002-04-04,3414.46
2002-04-05,3390.5200000000004
2002-04-08,3414.17
2002-04-09,3363.38
2002-04-10,3408.84
2002-04-11,3332.6600000000003
2002-04-12,3382.66
2002-04-15,3369.0699999999997
2002-04-16,3468.1099999999997
2002-04-17,3455.5099999999998
2002-04-18,3445.4700000000003
2002-04-19,3439.4
2002-04-22,3377.44
2002-04-23,3341.54
2002-04-24,3313.8
2002-04-25,3314.03
2002-04-26,3241.71
2002-04-29,3222.92
2002-04-30,3275.82
2002-05-01,3274.8199999999997
2002-05-02,3242.75
2002-05-03,3198.78
2002-05-06,3134.06
2002-05-07,3122.29
2002-05-08,3294.89
2002-05-09,3224.89
2002-05-10,3148.57
2002-05-13,3226.8199999999997
2002-05-14,3328.05
2002-05-15,3330.17
2002-05-16,3336.07
2002-05-17,3356.92
2002-05-20,3296.6400000000003
2002-05-21,3239.5200000000004
2002-05-22,3253.38
2002-05-23,3295.95
2002-05-24,3238.95
2002-05-28,3219.13
2002-05-29,3179.65
2002-05-30,3184.41
2002-05-31,3170.34
2002-06-03,3077.6299999999997
2002-06-04,3092.5699999999997
2002-06-05,3120.2
2002-06-06,3049.32
2002-06-07,3033.5200000000004
2002-06-10,3030.7200000000003
2002-06-11,2973.5600000000004
2002-06-12,3002.37
2002-06-13,2962.42
2002-06-14,2971.0800000000004
2002-06-17,3060.2
2002-06-18,3049.8100000000004
2002-06-19,2979.74
2002-06-20,2931.29
2002-06-21,2891.17
2002-06-24,2912.15
2002-06-25,2852.58
2002-06-26,2855.83
2002-06-27,2908.5600000000004
2002-06-28,2915.67
2002-07-01,2820.18
2002-07-02,2738.75
2002-07-03,2763.63
2002-07-05,2878.31
2002-07-08,2816.2000000000003
2002-07-09,2763.2
2002-07-10,2686.26
2002-07-11,2718.48
2002-07-12,2708.17
2002-07-15,2709.6299999999997
2002-07-16,2683.47
2002-07-17,2712.98
2002-07-18,2635.2200000000003
2002-07-19,2553.1
2002-07-22,2482.15
2002-07-23,2390.74
2002-07-24,2512.22
2002-07-25,2456.87
2002-07-26,2497.2200000000003
2002-07-29,2635.02
2002-07-30,2647.88
2002-07-31,2632.3
2002-08-01,2553.87
2002-08-02,2488.6099999999997
2002-08-05,2407.73
2002-08-06,2499.91
2002-08-07,2541.1400000000003
2002-08-08,2611.82
2002-08-09,2603.2099999999996
2002-08-12,2599.2
2002-08-13,2531.25
2002-08-14,2643.33
2002-08-15,2665.9900000000002
2002-08-16,2685.75
2002-08-19,2746.5299999999997
2002-08-20,2711.86
2002-08-21,2765.4
2002-08-22,2795.32
2002-08-23,2721.61
2002-08-26,2747.42
2002-08-27,2680.0499999999997
2002-08-28,2621.63
2002-08-29,2647.97
2002-08-30,2621.88
2002-09-03,2520.99
2002-09-04,2575.46
2002-09-05,2511.21
2002-09-06,2580.79
2002-09-09,2600.0299999999997
2002-09-10,2623.83
2002-09-11,2618.27
2002-09-12,2552.86
2002-09-13,2571.2
2002-09-16,2553.11
2002-09-17,2512.77
2002-09-18,2498.34
2002-09-19,2425.31
2002-09-20,2433.76
2002-09-23,2377.31
2002-09-24,2358.04
2002-09-25,2427.0899999999997
2002-09-26,2447.25
2002-09-27,2388.3100000000004
2002-09-30,2349.6099999999997
2002-10-01,2429.7200000000003
2002-10-02,2375.4300000000003
2002-10-03,2341.36
2002-10-04,2288.46
2002-10-07,2242.9700000000003
2002-10-08,2268.09
2002-10-09,2217.91
2002-10-10,2303.47
2002-10-11,2390.72
2002-10-14,2408.5
2002-10-15,2524.23
2002-10-16,2443.29
2002-10-17,2514.06
2002-10-18,2535.62
2002-10-21,2578.0200000000004
2002-10-22,2545.62
2002-10-23,2585.3199999999997
2002-10-24,2547.23
2002-10-25,2601.42
2002-10-28,2575.0699999999997
2002-10-29,2551.32
2002-10-30,2591.61
2002-10-31,2589.01
2002-11-01,2645.1099999999997
2002-11-04,2691.8599999999997
2002-11-05,2702.63
2002-11-06,2735.48
2002-11-07,2662.51
2002-11-08,2633.02
2002-11-11,2564.52
2002-11-12,2607.2000000000003
2002-11-13,2619.97
2002-11-14,2702.0299999999997
2002-11-15,2706.8900000000003
2002-11-18,2676.63
2002-11-19,2650.82
2002-11-20,2722.09
2002-11-21,2798.99
2002-11-22,2799.29
2002-11-25,2819.62
2002-11-26,2756.06
2002-11-27,2837.05
2002-11-29,2821.44
2002-12-02,2827.85
2002-12-03,2770.54
2002-12-04,2745.46
2002-12-05,2711.75
2002-12-06,2731.3900000000003
2002-12-09,2645.4300000000003
2002-12-10,2688.6800000000003
2002-12-11,2695.4300000000003
2002-12-12,2696.4900000000002
2002-12-13,2639.88
2002-12-16,2705.63
2002-12-17,2686.29
2002-12-18,2636.56
2002-12-19,2621.7599999999998
2002-12-20,2645.69
2002-12-23,2668.8
2002-12-24,2653.06
2002-12-26,2646.9500000000003
2002-12-27,2607.87
2002-12-30,2601.16
2002-12-31,2598.42
2003-01-02,2686.46
2003-01-03,2685.98
2003-01-06,2747.33
2003-01-07,2748.45
2003-01-08,2700.07
2003-01-09,2761.9700000000003
2003-01-10,2771.73
2003-01-13,2768.48
2003-01-14,2791.1
2003-01-15,2752.55
2003-01-16,2733.23
2003-01-17,2666.07
2003-01-21,2635.04
2003-01-22,2618.37
2003-01-23,2659.32
2003-01-24,2578.6
2003-01-27,2541.33
2003-01-28,2573.8900000000003
2003-01-29,2597.26
2003-01-30,2534.58
2003-01-31,2548.78
2003-02-03,2554.36
2003-02-04,2523.0700000000006
2003-02-05,2512.08
2003-02-06,2504.62
2003-02-07,2470.9399999999996
2003-02-10,2494.75
2003-02-11,2484.62
2003-02-12,2453.03
2003-02-13,2449.58
2003-02-14,2503.56
2003-02-18,2562.24
2003-02-19,2539.7299999999996
2003-02-20,2528.0699999999997
2003-02-21,2561.55
2003-02-24,2513.1800000000003
2003-02-25,2528.75
2003-02-26,2489.2
2003-02-27,2522.65
2003-02-28,2539.19
2003-03-03,2514.41
2003-03-04,2486.2700000000004
2003-03-05,2500.79
2003-03-06,2478.8300000000004
2003-03-07,2488.3599999999997
2003-03-10,2433.8599999999997
2003-03-11,2419.2299999999996
2003-03-12,2429.3700000000003
2003-03-13,2528.11
2003-03-14,2527.99
2003-03-17,2620.46
2003-03-18,2635.0
2003-03-19,2639.6000000000004
2003-03-20,2648.9300000000003
2003-03-21,2693.86
2003-03-24,2601.26
2003-03-25,2637.54
2003-03-26,2625.58
2003-03-27,2622.27
2003-03-28,2601.7999999999997
2003-03-31,2553.89
2003-04-01,2575.47
2003-04-02,2653.92
2003-04-03,2648.25
2003-04-04,2635.6400000000003
2003-04-07,2646.01
2003-04-08,2635.89
2003-04-09,2595.01
2003-04-10,2609.88
